F,L,threshold,reward_method,seed,run,window,window_low,window_high,max_step,perf/_fps,perf/_fps__n,perf/_sample_throughput,perf/_sample_throughput__n,train/entropy,train/entropy__n,train/version_diff_avg,train/version_diff_avg__n,train/distance_metric,train/distance_metric__n,train/reward_for_advantage_mean,train/reward_for_advantage_mean__n,train/reward_for_advantage_nonzero_frac,train/reward_for_advantage_nonzero_frac__n,train/intrinsic_reward_mean,train/intrinsic_reward_mean__n,train/intrinsic_reward_nonzero_frac,train/intrinsic_reward_nonzero_frac__n,train/hrl_active_target_frac,train/hrl_active_target_frac__n,train/hrl_source_frac,train/hrl_source_frac__n,train/hrl_target_hit_rate,train/hrl_target_hit_rate__n,train/hrl_tctrl_update_rate,train/hrl_tctrl_update_rate__n,train/hrl_option_reset_rate,train/hrl_option_reset_rate__n,train/hrl_option_timeout_rate,train/hrl_option_timeout_rate__n,train/hrl_option_success_fraction,train/hrl_option_success_fraction__n,train/hrl_learned_deadline_fraction,train/hrl_learned_deadline_fraction__n,train/hrl_selected_deadline_mean,train/hrl_selected_deadline_mean__n,train/hrl_elapsed_on_hit_mean,train/hrl_elapsed_on_hit_mean__n,train/hrl_elapsed_on_timeout_mean,train/hrl_elapsed_on_timeout_mean__n,train/hrl_node_coverage_fraction,train/hrl_node_coverage_fraction__n,train/hrl_selected_target_visit_mean,train/hrl_selected_target_visit_mean__n,train/hrl_known_edge_fraction,train/hrl_known_edge_fraction__n,train/hrl_known_controllability_time_mean,train/hrl_known_controllability_time_mean__n,train/dg_density,train/dg_density__n,train/dg_multi_activation_rate,train/dg_multi_activation_rate__n,train/dg_silent_unit_frac,train/dg_silent_unit_frac__n,train/encoder_loss,train/encoder_loss__n,train/decoder_loss,train/decoder_loss__n,train/batch_reward_loss,train/batch_reward_loss__n,train/encoder_punishment,train/encoder_punishment__n,len/len,len/len__n,len/len_min,len/len_min__n,len/len_max,len/len_max__n
16,64,2.43,encourage,99,B1_F16_L64_T243_ERencourage_S99,mature_80_90m,80000000,90000000,84082688,1878.8987208375142,218,234.5876895309588,218,1.2369651753326942,87,5.501178609913793,87,5.23621924718221,87,0.0058066182041904705,87,0.0010102370689655173,87,0.0058066182041904705,87,0.0010102370689655173,87,0.9987596533764368,87,0.9987596533764368,87,0.001599542025862069,87,0.037895114942528736,87,0.01721892959770115,87,0.014379040948275862,87,0.09842098902525573,87,0.003249926385523259,87,63.92900475688364,87,27.366570872822027,87,63.91692593453944,87,0.4732059171830101,87,0.031622950180337346,87,0.06266907422706999,87,22.680778262258947,87,0.020802114201688218,87,0.02247216235632184,87,0.0,87,-3.786525723577916,87,0.10158698948571222,87,0.0,87,6.715330989881494,87,6376.9234928535425,217,521.8801843317972,217,7200.0,217
16,64,2.43,encourage,99,B1_F16_L64_T243_ERencourage_S99,terminal_10m,74082688,84082688,84082688,1888.3246054209333,531,235.97561263319687,531,1.2310619359818575,214,5.477557316004673,214,5.310447993679581,214,0.006370929544998298,214,0.0011089004088785047,214,0.006370929544998298,214,0.0011089004088785047,214,0.9987496349299065,214,0.9987496349299065,214,0.0017500547605140188,214,0.03848751460280374,214,0.017286068925233645,214,0.014294775846962617,214,0.10724394173126355,214,0.002616900524176727,214,63.92975193986269,214,28.669038828288283,214,63.932045125515664,214,0.47179562577577394,214,0.03007172844503249,214,0.06259383417874853,214,22.839965722271216,214,0.020935343804760514,214,0.023188795998831776,214,0.0,214,-3.9928943537106023,214,0.11018283010425621,214,0.0,214,6.721439804986258,214,6402.983097177182,530,464.75471698113205,530,7200.0,530
16,64,2.43,mean,123,B1_F16_L64_T243_ERmean_S123,early_5_15m,5000000,15000000,77660160,1868.0733562719042,535,233.85617903950057,535,0.8438365150659953,277,5.260287398465704,277,6.032524619507015,277,0.0003737026212948361,277,9.87138989169675e-05,277,0.0003737026212948361,277,9.87138989169675e-05,277,0.9988665529106499,277,0.9988665529106499,277,0.0001780375676895307,277,0.0059016809566787,277,0.016710852888086644,277,0.015397605482851986,277,0.01118840261056535,277,0.0,277,64.0,277,10.592057761732852,277,64.0,277,0.14817121485080098,277,0.0,277,0.011187824951014095,277,24.943452215366847,277,0.004020057430336192,277,0.013719469201263539,277,0.7423285198555957,277,0.010424605410449518,277,0.028432389040644,277,-2.9019697902166025e-05,277,0.0018718291353006173,277,6943.961254198306,535,265.0766355140187,535,7200.0,535
16,64,2.43,mean,123,B1_F16_L64_T243_ERmean_S123,common_50_60m,50000000,60000000,77660160,1909.9065257626487,525,238.76184427897135,525,0.6148191827439493,248,5.291291267641129,248,2.990243761409675,248,2.1460748661000606e-05,248,1.3782132056451613e-05,248,2.1460748661000606e-05,248,1.3782132056451613e-05,248,0.9988600207913306,248,0.9988600207913306,248,7.875504032258064e-05,248,0.0030438823084677417,248,0.016656691028225805,248,0.015435987903225807,248,0.004968757951451886,248,0.0,248,64.0,248,4.110887096774194,248,64.0,248,0.09448599046276461,248,0.0,248,0.006007844650734877,248,26.75423958224635,248,0.002058829030682964,248,0.0005296276461693549,248,0.8099798387096774,248,0.00011921534826051453,248,-0.0016693271657664632,248,-3.8926263861808806e-05,248,0.0005744996388902139,248,6984.511382068453,525,552.2742857142857,525,7200.0,525
16,64,2.43,mean,123,B1_F16_L64_T243_ERmean_S123,mature_80_90m,80000000,90000000,77660160,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
16,64,2.43,mean,123,B1_F16_L64_T243_ERmean_S123,terminal_10m,67660160,77660160,77660160,1939.4534815303132,517,242.16573255527874,517,0.8552354730016463,241,5.324648275414938,241,2.179015397252631,241,3.9913446914899276e-05,241,4.0521265560165973e-05,241,3.9913446914899276e-05,241,4.0521265560165973e-05,241,0.9988390657417012,241,0.9988390657417012,241,0.00021476270746887966,241,0.0021354706950207467,241,0.01673325661307054,241,0.015357559647302904,241,0.013532910959725558,241,0.0,241,64.0,241,9.575034572870404,241,64.0,241,0.05958753403786307,241,0.0,241,0.004039868870866002,241,30.336949803522515,241,0.00025882958376556017,241,0.00041129084543568465,241,0.845695020746888,241,6.0281991488797445e-06,241,-0.0027693034187384353,241,-3.6636544719987635e-05,241,0.00015157168297011588,241,6959.969603545906,516,548.4961240310078,516,7200.0,516
16,64,2.43,mean,456,B1_F16_L64_T243_ERmean_S456,early_5_15m,5000000,15000000,70090752,1925.6728938990245,519,240.41359768024068,519,1.5015926869904124,246,5.381575917809959,246,2.8189381228351014,246,0.00022151296052914227,246,5.1606961382113824e-05,246,0.00022151296052914227,246,5.1606961382113824e-05,246,0.9988209794207317,246,0.9988209794207317,246,5.7561610772357725e-05,246,0.0020305354420731706,246,0.016704776422764227,246,0.01547216399898374,246,0.00362354954628925,246,0.0,246,64.0,246,2.7357723577235773,246,64.0,246,0.06950936666349085,246,0.0,246,0.003823248796094951,246,27.605839938652224,246,0.001077171263655996,246,0.004092829014227643,246,0.8589939024390244,246,-0.00024504917011553494,246,0.0016740258519038012,246,-0.0006181458148507144,246,0.0007486234607853018,246,6622.0313017446415,519,333.59537572254334,519,7200.0,519
16,64,2.43,mean,456,B1_F16_L64_T243_ERmean_S456,common_50_60m,50000000,60000000,70090752,1954.579618398209,513,244.39384632965744,513,1.3894444679349198,193,5.370319583873057,193,3.183552563151856,193,0.0006734739404025131,193,0.00014167746113989636,193,0.0006734739404025131,193,0.00014167746113989636,193,0.998737552623057,193,0.998737552623057,193,0.0003516636981865285,193,0.003633014896373057,193,0.016748299870466322,193,0.015141778659326425,193,0.022198255912164334,193,0.0,193,64.0,193,13.059844545749803,193,64.0,193,0.0981837455472798,193,0.0,193,0.006101966030905361,193,28.573737099998354,193,0.0011362658881152849,193,0.0024287564766839378,193,0.8261010362694301,193,0.00042193417226159247,193,0.0176955040495564,193,-0.00026197749530230627,193,0.001156509477905887,193,6340.9994517543855,513,332.38206627680313,513,7200.0,513
16,64,2.43,mean,456,B1_F16_L64_T243_ERmean_S456,mature_80_90m,80000000,90000000,70090752,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
16,64,2.43,mean,456,B1_F16_L64_T243_ERmean_S456,terminal_10m,60090752,70090752,70090752,1951.9966034889221,512,244.2856730222702,512,1.5285045768700394,255,5.444912300857843,255,2.69888700188375,255,0.0004676011061568644,255,8.616727941176471e-05,255,0.00046944205539370247,254,8.650652066929133e-05,254,0.9986889456200787,254,0.9986889456200787,254,0.0003325695127952756,254,0.002945066437007874,254,0.01674189530019685,254,0.015098271407480315,254,0.021273667784774398,254,0.0,254,64.0,254,14.529593174851785,254,64.0,254,0.08571342408187746,254,0.0,254,0.005602226375352856,254,28.37212386844665,254,0.0007843257874015748,254,0.001457154281496063,254,0.8299704724409449,254,-0.0002018855218015069,255,0.006715564637937967,255,-0.0005649698455451335,254,0.00012118998865199809,254,6172.031414985657,512,304.8125,512,7200.0,512
16,64,2.43,mean,8,B1_F16_L64_T243_ERmean_S8,early_5_15m,5000000,15000000,90013696,2292.253823936532,436,286.3377269079926,436,0.8035725505984559,245,5.302626753826531,245,2.6830488115397033,245,0.0,245,0.0,245,0.0,245,0.0,245,0.9988520408163265,245,0.9988520408163265,245,0.0,245,0.002086654974489796,245,0.01672313456632653,245,0.015567203443877551,245,0.0,245,0.0,245,64.0,245,0.0,245,64.0,245,0.06612461635044643,245,0.0,245,0.004396789951359245,245,24.52585275221844,245,0.001141357421875,245,0.003431919642857143,245,0.9020408163265307,245,0.0015628989380543467,245,-0.004394579223566213,245,-7.710566896261002e-06,245,0.00013323098102439556,245,6938.392854743048,436,341.88990825688074,436,7200.0,436
16,64,2.43,mean,8,B1_F16_L64_T243_ERmean_S8,common_50_60m,50000000,60000000,90013696,2326.4433061285526,431,290.81358942797453,431,0.21760117701904955,212,5.528946786556604,212,4.387162152326332,212,2.579599095042795e-05,212,6.909640330188679e-06,212,2.579599095042795e-05,212,6.909640330188679e-06,212,0.9989105800412735,212,0.9989105800412735,212,1.842570754716981e-05,212,0.0030517578125,212,0.0166015625,212,0.015491413620283018,212,0.0011190068117290172,212,0.0,212,64.0,212,0.6265723210460735,212,64.0,212,0.09381650528817806,212,0.0,212,0.006581086921285979,212,26.429950003354055,212,0.010549437324955778,212,0.010636239681603774,212,0.640625,212,-0.0016372589497167318,212,0.0019064156866611397,212,-0.002372355345869437,212,0.0009121439684092349,212,7055.129307297709,431,829.7726218097448,431,7200.0,431
16,64,2.43,mean,8,B1_F16_L64_T243_ERmean_S8,mature_80_90m,80000000,90000000,90013696,2357.1300659179688,424,295.1071521831009,424,1.385410858932154,179,5.667417728701118,179,3.0631630447323763,179,0.00028069352921909475,179,5.728439245810056e-05,179,0.00028069352921909475,179,5.728439245810056e-05,179,0.9987206485684358,179,0.9987206485684358,179,0.00016912534916201118,179,0.004372708624301676,179,0.016631568610335195,179,0.01519127531424581,179,0.010817706876293907,179,0.0,179,64.0,179,7.976722536140314,179,64.0,179,0.10936170183746509,179,0.0,179,0.007873989802956914,179,28.67629541897907,179,0.001035551785090782,179,0.000466458624301676,179,0.7472067039106145,179,0.00022913653435296694,179,0.00697452391858093,179,-5.148224046131252e-05,179,0.00016639337804384385,179,6102.441889924823,424,269.8867924528302,424,7200.0,424
16,64,2.43,mean,8,B1_F16_L64_T243_ERmean_S8,terminal_10m,80013696,90013696,90013696,2359.2939458869487,425,295.10580114028033,425,1.385779345697827,180,5.665676540798611,180,3.0629969159762065,180,0.0002791341207234331,180,5.6966145833333334e-05,180,0.0002791341207234331,180,5.6966145833333334e-05,180,0.9987250434027778,180,0.9987250434027778,180,0.0001681857638888889,180,0.004361979166666667,180,0.016628689236111112,180,0.015193684895833334,180,0.010757608504758941,180,0.0,180,64.0,180,7.932407410939534,180,64.0,180,0.10939466688368056,180,0.0,180,0.00787581832975977,180,28.642196236716376,180,0.0010325113932291667,180,0.00046657986111111113,180,0.7472222222222222,180,0.00022872740250739796,180,0.006898976112521874,180,-5.1196228014305234e-05,180,0.0001867337862980397,180,6103.552190946692,425,271.43529411764706,425,7200.0,425
16,64,2.43,mean,99,B1_F16_L64_T243_ERmean_S99,early_5_15m,5000000,15000000,83918848,1843.9420251599977,542,230.75816339584296,542,1.3076647526025773,200,5.6287353515625,200,5.046473223306239,200,0.0007065429835347458,200,0.00011962890625,200,0.0007065429835347458,200,0.00011962890625,200,0.9988134765625,200,0.9988134765625,200,0.0001416015625,200,0.0049365234375,200,0.01674072265625,200,0.0154052734375,200,0.008823541831225157,200,0.0,200,64.0,200,4.025416660308838,200,64.0,200,0.14628555297851562,200,0.0,200,0.009337717719608918,200,26.908555002212523,200,0.00317413330078125,200,0.009697265625,200,0.695625,200,0.0032485383041867787,200,0.014032455832930281,200,-0.0007105529942782596,200,0.0001885832270068022,200,6759.3709081670895,542,373.9778597785978,542,7200.0,542
16,64,2.43,mean,99,B1_F16_L64_T243_ERmean_S99,common_50_60m,50000000,60000000,83918848,1931.980559538325,519,241.01679428188788,519,1.526014541689291,241,5.515205604901452,241,4.077858958996183,241,0.000253865730086983,241,5.065158195020747e-05,241,0.000253865730086983,241,5.065158195020747e-05,241,0.9988025966026971,241,0.9988025966026971,241,6.280796161825726e-05,241,0.0035152197873443984,241,0.0166745007780083,241,0.015410237292531121,241,0.003927045884345082,241,0.0,241,64.0,241,1.897994464858439,241,64.0,241,0.10426577492868257,241,0.0,241,0.006692880568726383,241,25.33824597750462,241,0.002881188610282676,241,0.010624675829875519,241,0.7974585062240664,241,0.0008896538930873675,241,0.0004976212788040893,241,-0.0018640788787921807,241,0.0011812296814362325,241,6664.596697562922,519,256.7707129094412,519,7200.0,519
16,64,2.43,mean,99,B1_F16_L64_T243_ERmean_S99,mature_80_90m,80000000,90000000,83918848,1899.5917827219203,207,237.10293483273418,207,1.4774940000927967,92,5.5733164911684785,92,4.709310882765314,92,0.00017036769650471598,92,3.1844429347826086e-05,92,0.00017036769650471598,92,3.1844429347826086e-05,92,0.9986996858016305,92,0.9986996858016305,92,0.00039274796195652175,92,0.006597104279891304,92,0.016755477241847828,92,0.015067722486413044,92,0.024450150804351204,92,0.0,92,64.0,92,8.832100495048191,92,64.0,92,0.16300135073454483,92,0.0,92,0.012043806488888906,92,27.89589094079059,92,0.0028258613918138585,92,0.007780655570652174,92,0.7860054347826086,92,0.001001430048112841,92,-0.0008544041335446071,92,-0.0015131654964415761,92,0.003288873584452908,92,6583.779401168083,206,332.2330097087379,206,7200.0,206
16,64,2.43,mean,99,B1_F16_L64_T243_ERmean_S99,terminal_10m,73918848,83918848,83918848,1888.3248026644892,531,235.95679837386712,531,1.426536244356026,236,5.470516916048729,236,4.193173936173572,236,0.0002956584367138468,236,7.65525688559322e-05,236,0.0002956584367138468,236,7.65525688559322e-05,236,0.9987999867584746,236,0.9987999867584746,236,0.00026483050847457627,236,0.005021434719279661,236,0.016649149231991525,236,0.01518844345868644,236,0.016459068567570994,236,0.0,236,64.0,236,6.834497209322655,236,64.0,236,0.1304985951569121,236,0.0,236,0.009273645443885224,236,26.398707478733385,236,0.0025193812483448094,236,0.008199400820974576,236,0.823093220338983,236,0.0007715408658744813,236,0.004421127956509551,236,-0.0015956199919347162,236,0.0022895196391846955,236,6516.249953935731,530,417.55471698113206,530,7200.0,530
16,64,2.43,punish,123,B1_F16_L64_T243_ERpunish_S123,early_5_15m,5000000,15000000,90046464,2362.69721541168,423,295.3869960775894,423,0.6856362459721503,231,5.409133184523809,231,4.541198517853047,231,0.0,231,0.0,231,0.0,231,0.0,231,0.9988416531385281,231,0.9988416531385281,231,0.0,231,0.0037730823863636365,231,0.01673261634199134,231,0.015576383252164502,231,0.0,231,0.0,231,64.0,231,0.0,231,64.0,231,0.10885038829985119,231,0.0,231,0.007161317388144084,231,23.780196231164975,231,0.004940544888054654,231,0.01113957656926407,231,0.8501082251082251,231,0.011110327998292759,231,-0.002412927657495191,231,-1.6708775157374995e-05,231,-0.01690467731075692,231,6998.680105367169,423,1020.1796690307328,423,7200.0,423
16,64,2.43,punish,123,B1_F16_L64_T243_ERpunish_S123,common_50_60m,50000000,60000000,90046464,2404.557030547437,417,300.4017025881248,417,0.15287071291138143,221,5.395808293269231,221,1.6536199684292752,221,0.0,221,0.0,221,0.0,221,0.0,221,0.9988798253676471,221,0.9988798253676471,221,0.0,221,0.001235064338235294,221,0.016603771917420816,221,0.015474759615384616,221,0.0,221,0.0,221,64.0,221,0.0,221,64.0,221,0.04714095862203054,221,0.0,221,0.0031511355718235354,221,23.44043462848232,221,0.00037532478436085975,221,1.1047087104072398e-05,221,0.9069570135746606,221,1.788817778571058e-05,221,-0.0004900822511148552,221,-9.303787729504826e-05,221,-0.0010437288171953071,221,7059.377032748801,417,1350.8489208633093,417,7200.0,417
16,64,2.43,punish,123,B1_F16_L64_T243_ERpunish_S123,mature_80_90m,80000000,90000000,90046464,2390.9664803098835,418,297.3760399339302,418,0.7732975610186544,178,5.26588285639045,178,2.524297248781397,178,0.0,178,0.0,178,0.0,178,0.0,178,0.9988643346207865,178,0.9988643346207865,178,0.0,178,0.0016157171699438203,178,0.016626250877808987,178,0.015496071804775281,178,0.0,178,0.0,178,64.0,178,0.0,178,64.0,178,0.06907122322682584,178,0.0,178,0.0033042764760752657,178,24.101804577902463,178,0.0018147672160287922,178,4.6633602528089886e-05,178,0.9037921348314607,178,1.508069081875179e-05,178,-0.002480848060330256,178,-0.00014919933426099714,178,-0.001646166169123032,178,7002.915244654605,418,1524.9952153110048,418,7200.0,418
16,64,2.43,punish,123,B1_F16_L64_T243_ERpunish_S123,terminal_10m,80046464,90046464,90046464,2390.9666333358255,418,297.3898122687089,418,0.7730829206745277,178,5.270332250702247,178,2.5151866781577636,178,0.0,178,0.0,178,0.0,178,0.0,178,0.9988588483146067,178,0.9988588483146067,178,0.0,178,0.0016157171699438203,178,0.016631737183988762,178,0.015496071804775281,178,0.0,178,0.0,178,64.0,178,0.0,178,64.0,178,0.06897761312763342,178,0.0,178,0.0032910750505221443,178,24.02212314391404,178,0.0018101381451896068,178,4.6633602528089886e-05,178,0.9037921348314607,178,1.508069081875179e-05,178,-0.0024506657320896184,178,-0.00014919933426099714,178,-0.0015992582502395237,178,7003.1313207891,418,1525.2057416267942,418,7200.0,418
16,64,2.43,punish,456,B1_F16_L64_T243_ERpunish_S456,early_5_15m,5000000,15000000,81428480,2245.896948516503,445,280.89757676713924,445,1.5370886097563075,235,5.426529255319149,235,2.830063877207168,235,0.00026034740989648814,235,9.765625e-05,235,0.00026034740989648814,235,9.765625e-05,235,0.998817736037234,235,0.998817736037234,235,0.00013297872340425532,235,0.0020528590425531916,235,0.01668675199468085,235,0.015375664893617021,235,0.008403240493003358,235,0.0,235,64.0,235,7.182978715287878,235,64.0,235,0.0782704454787234,235,0.0,235,0.0034311973652368945,235,26.598545524921825,235,0.0009015022440159575,235,0.001240442154255319,235,0.8680851063829788,235,0.00018405513788806314,235,0.005089240663863243,235,-6.698740576889287e-05,235,-0.006734956853262624,235,6685.592619820927,445,824.4134831460674,445,7200.0,445
16,64,2.43,punish,456,B1_F16_L64_T243_ERpunish_S456,common_50_60m,50000000,60000000,81428480,2253.25148239993,445,281.6495915445049,445,1.5677787522387399,227,5.364163167676211,227,2.4667006026018035,227,0.000406327446494949,227,8.388973017621146e-05,227,0.000406327446494949,227,8.388973017621146e-05,227,0.9988104866464758,227,0.9988104866464758,227,9.894686123348017e-05,227,0.0008991258259911895,227,0.016674697136563877,227,0.015386236921806167,227,0.006267958029382554,227,0.0,227,64.0,227,4.160058739952054,227,64.0,227,0.06257259688188326,227,0.0,227,0.0017472008082426937,227,25.576466325096096,227,0.0010111132382296256,227,0.0004624690253303965,227,0.9118942731277533,227,0.0001302935148319173,227,0.0038458234651038824,227,-0.00011581158837804054,227,-0.005640616461851056,227,6688.290345198385,445,473.68988764044946,445,7200.0,445
16,64,2.43,punish,456,B1_F16_L64_T243_ERpunish_S456,mature_80_90m,80000000,90000000,81428480,2252.7489700317383,64,279.7423367500305,64,1.5747375239928563,24,5.515767415364583,24,4.295086557666461,24,0.0,24,0.0,24,0.0,24,0.0,24,0.9987996419270834,24,0.9987996419270834,24,0.0,24,0.004557291666666667,24,0.01678466796875,24,0.015584309895833334,24,0.0,24,0.0,24,64.0,24,0.0,24,64.0,24,0.08713785807291667,24,0.0,24,0.005772738911521931,24,25.246107816696167,24,0.0024541219075520835,24,0.00628662109375,24,0.8489583333333334,24,-0.0003605161182349548,24,-0.007564229124303286,24,-0.001917645694144691,24,-0.03379923442450187,24,6665.247520446777,64,438.984126984127,63,7200.0,63
16,64,2.43,punish,456,B1_F16_L64_T243_ERpunish_S456,terminal_10m,71428480,81428480,81428480,2243.1700955589345,447,280.0015659545625,447,1.4891095130067122,190,5.4899645353618425,190,2.6127414803167706,190,9.482936381429778e-05,190,2.5699013157894735e-05,190,9.482936381429778e-05,190,2.5699013157894735e-05,190,0.9986867804276316,190,0.9986867804276316,190,3.85485197368421e-05,190,0.0024542557565789473,190,0.016724917763157893,190,0.015368009868421052,190,0.002496302186658508,190,0.0,190,64.0,190,1.3868421052631579,190,64.0,190,0.06926157098067434,190,0.0,190,0.0041621800323092,190,26.637065867373817,190,0.000979774876644737,190,0.002559621710526316,190,0.8657894736842106,190,-6.370062965049185e-05,190,-0.002830288380286411,190,-0.0005869573558141526,190,-0.008061009397581649,190,6305.518393019435,447,379.9641255605381,446,7200.0,446
